BirdID,hipH_m,mass_kg,time_s,pos_North_m,pos_East_m,gait_ID,Vel_norm,stepFreq_Norm,stepLength_Norm,energyPhase
1,1.31,119.45,822.2633,-44.47010505,-11.28949472,1,0.252651563,0.524714494,0.481502923,174.8306476
1,1.31,119.45,824.3,-40.95852321,-6.269549965,1,0.296651824,0.552546001,0.536881678,180
1,1.31,119.45,824.9733,-41.3670879,-3.342589048,1,0.28193779,0.594086848,0.474573358,180
1,1.31,119.45,826.85,-40.0309867,-2.682782794,1,0.300096078,0.580152916,0.517270654,164.7586202
1,1.31,119.45,898.07,-59.42024043,-31.59310715,1,0.321071104,0.551301174,0.583923282,180
1,1.31,119.45,898.73,-59.04005115,-32.45172225,1,0.317455924,0.624509837,0.511112304,180
1,1.31,119.45,899.31,-58.70594543,-33.20626279,1,0.309433991,0.719757096,0.439523913,180
1,1.31,119.45,899.8,-58.4236837,-33.84371945,1,0.33022944,0.75145141,0.43562679,180
1,1.31,119.45,900.2933,-58.13952102,-34.48546919,1,0.321352839,0.813236527,0.396603392,69.43557643
1,1.31,119.45,900.74,-57.88220201,-35.0665955,1,0.31160024,0.840719177,0.37677959,8.282549281
1,1.31,119.45,901.1633,-57.63836243,-35.61728,1,0.322026606,0.820441561,0.393621763,83.52205403
1,1.31,119.45,901.6067,-57.38294436,-36.19411323,1,0.33113463,0.776332109,0.421485709,111.1659801
1,1.31,119.45,902.0867,-57.10644308,-36.81856058,1,0.329553572,0.764219672,0.426608821,180
1,1.31,119.45,902.5733,-56.82613989,-37.45159407,1,0.339694231,0.72195683,0.46118569,180
1,1.31,119.45,903.0967,-56.52463828,-38.13250186,1,0.307283385,0.752737301,0.420231526,96.40506783
1,1.31,119.45,903.56,-56.25775693,-38.73522364,1,0.316918172,0.696535105,0.459312668,86.9197416
1,1.31,119.45,932.2867,-47.42708243,-48.8023212,1,0.244729044,0.607820835,0.402633523,178.0039684
1,1.31,119.45,933.8567,-44.61727785,-50.86593729,1,0.464609934,0.822686997,0.564746903,43.22613803
1,1.31,119.45,935.6833,-45.16437751,-52.46093004,1,0.318688336,0.614647147,0.517378737,180
1,1.31,119.45,936.9833,-45.53870217,-53.02362069,1,0.312196775,0.6290465,0.496301585,180
1,1.31,119.45,937.53,-44.20183053,-53.99850514,1,0.387171109,0.594406287,0.651357696,119.070739
1,1.31,119.45,980.4967,-43.05741688,-43.24065717,1,0.320237414,0.591798051,0.541126172,180
1,1.31,119.45,995.0467,-29.12677554,-59.18274544,1,0.304072214,0.58107789,0.523289939,112.584391
1,1.31,119.45,996.9233,-27.46273866,-60.05196329,1,0.26878176,0.54224154,0.495686405,180
1,1.31,119.45,997.6467,-25.14134742,-60.3578086,1,0.31957056,0.621722277,0.51400854,180
1,1.31,119.45,998.2067,-24.93694629,-61.56581729,1,0.383186905,0.618194389,0.619848565,180
1,1.31,119.45,998.79,-23.36819972,-63.3012997,1,0.335481894,0.589261559,0.569325945,180
1,1.31,119.45,999.4,-16.66613618,-61.13648976,1,0.309571981,0.541614533,0.571572515,180
1,1.31,119.45,1000.1,-12.89571254,-59.47257535,1,0.351823603,0.562719277,0.633062624,180
1,1.31,119.45,1000.7367,-11.88922696,-59.25804733,1,0.2308324,0.544554623,0.423892094,180
1,1.31,119.45,1004.05,-5.416772086,-56.33497012,1,0.228724591,0.545200604,0.420434693,180
1,1.31,119.45,1005.4133,-5.546708115,-57.38464476,1,0.332691614,0.602625469,0.552070283,180
1,1.31,119.45,1007.9233,-8.111894622,-60.26149478,1,0.233611042,0.499686483,0.467515231,180
1,1.31,119.45,1008.6633,-10.20996514,-61.80039446,1,0.289877918,0.532803204,0.54406189,52.49040246
1,1.31,119.45,1010.5167,-11.47497074,-63.3260275,1,0.416553891,0.710648341,0.600771093,116.6854139
1,1.31,119.45,1011.0133,-10.72005959,-62.54786766,1,0.299089064,0.693939991,0.431001338,177.7211605
1,1.31,119.45,1011.5467,-9.556976492,-61.97257985,1,0.222245144,0.710023142,0.315822323,161.3467586
1,1.31,119.45,1012.6067,-8.183201568,-61.64322242,1,0.403071299,0.68077852,0.592074056,173.293145
1,1.31,119.45,1013.7433,-5.5790871,-62.50927626,1,0.246567156,0.606054146,0.406840143,180
1,1.31,119.45,1045.4733,-36.97725248,-19.50109424,1,0.384555029,0.747288768,0.514600306,111.2870955
1,1.31,119.45,1045.9667,-38.38268379,-19.91133049,1,0.333107367,0.709478226,0.469510345,131.0728199
1,1.31,119.45,1064.6267,-34.92652755,-47.24776096,1,0.275783354,0.518049343,0.532349587,176.5975407
1,1.31,119.45,1067.1933,-31.28570676,-53.87003044,1,0.310277284,0.599720552,0.517369771,180
1,1.31,119.45,1067.81,-30.81816746,-54.2528557,1,0.311438374,0.61858195,0.503471486,180
1,1.31,119.45,1068.3967,-30.32804827,-54.63372564,1,0.320587806,0.601303499,0.533154732,180
1,1.31,119.45,1069.0167,-29.81011083,-55.03621305,1,0.324128523,0.627160269,0.516819286,180
1,1.31,119.45,1069.5833,-29.33678284,-55.40403461,1,0.330120506,0.606869938,0.543972415,180
1,1.31,119.45,1070.1933,-28.82719923,-55.80003028,1,0.331922175,0.613124833,0.541361492,173.9596517
1,1.31,119.45,1070.79,-28.32872621,-56.18739195,1,0.340944161,0.605528909,0.563051831,180
1,1.31,119.45,1071.4067,-27.81354553,-56.58773709,1,0.341727756,0.626468206,0.545483,180
1,1.31,119.45,1071.9867,-27.32902341,-56.96425757,1,0.348309364,0.62829027,0.554376506,180
1,1.31,119.45,1072.56,-26.85009835,-57.33642859,1,0.351455117,0.621214729,0.565754643,177.959984
1,1.31,119.45,1073.1467,-26.35997917,-57.71729853,1,0.359825753,0.592187101,0.607621734,160.5530829
1,1.31,119.45,1073.78,-25.83093113,-58.12841994,1,0.358734243,0.608076368,0.589949325,180
1,1.31,119.45,1074.37,-25.33805518,-58.51143215,1,0.368336523,0.59018796,0.624100368,174.1856199
1,1.31,119.45,1074.99,-24.82011774,-58.91391956,1,0.370180283,0.591553043,0.62577699,166.4017333
1,1.31,119.45,1075.5967,-24.31329089,-59.30777297,1,0.380631611,0.562559492,0.676606859,172.6104113
1,1.31,119.45,1076.2633,-23.7564246,-59.74051185,1,0.378722363,0.580762689,0.652112076,166.6497755
1,1.31,119.45,1076.8867,-23.23564686,-60.14520645,1,0.393266977,0.55970041,0.702638358,180
1,1.31,119.45,1078.1633,-21.08253746,-61.00923675,1,0.270165877,0.52957513,0.5101559,176.5218413
1,1.31,119.45,1078.88,-19.6898507,-61.58901856,1,0.191197397,0.550581825,0.350260703,172.7677458
1,1.31,119.45,1082.3,-16.9009565,-62.77920143,1,0.3609366,0.528496014,0.682950468,180
1,1.31,119.45,1083.02,-17.19134015,-62.43021942,1,0.343326066,0.580298102,0.59163741,180
1,1.31,119.45,1083.6233,-17.43465744,-62.13780157,1,0.327655072,0.565668316,0.579235327,180
1,1.31,119.45,1084.2633,-17.69277623,-61.82759533,1,0.313589933,0.539088915,0.581703545,169.3780691
1,1.31,119.45,1084.94,-17.96569653,-61.49960071,1,0.293929636,0.507772268,0.578861144,174.9975581
1,1.31,119.45,1085.6633,-18.25741109,-61.14901919,1,0.228490008,0.478256305,0.475524948,76.9570841
1,1.31,119.45,1324.7233,-9.521216135,-27.17686825,1,0.410079741,0.721559818,0.56832397,94.69653715
1,1.31,119.45,1325.2167,-9.856256935,-27.16800264,1,0.336197787,0.603023014,0.557520657,180
1,1.31,119.45,1330.2167,-11.71522916,-22.32139376,1,0.310669312,0.579008966,0.536553543,176.1971683
1,1.31,119.45,1330.8467,-11.75266912,-22.21371944,1,0.232666288,0.533158921,0.435202212,153.7372766
1,1.31,119.45,1331.5367,-11.95083413,-21.79220441,1,0.286658058,0.514606011,0.557043743,168.1705456
1,1.31,119.45,1343.43,-24.65046697,-14.88359641,1,0.285091858,0.507073801,0.562229516,166.6785046
1,1.31,119.45,1344.1667,-25.1658004,-14.79268885,1,0.298817882,0.54172484,0.551604541,178.221022
1,1.31,119.45,1344.8333,-25.57872501,-14.61542707,1,0.335320323,0.540879306,0.619954063,119.0054877
1,1.31,119.45,1345.5233,-25.6528674,-14.59800264,1,0.307714981,0.612887577,0.502074104,157.8606267
1,1.31,119.45,1770.14,-25.95217156,-32.28406814,1,0.333333851,0.58287355,0.571880215,180
1,1.31,119.45,1771.3967,-25.47636983,-29.54392318,1,0.269696959,0.537032722,0.502198372,180
1,1.31,119.45,1793.0933,-40.80861974,-1.226066139,1,0.230022748,0.599953147,0.383401187,180
1,1.31,119.45,1849.6867,-63.30765178,-22.69393749,1,0.382833542,0.598140822,0.640039149,178.0357568
1,1.31,119.45,1850.28,-63.19709288,-23.71318705,1,0.2887886,0.561522214,0.514295949,180
1,1.31,119.45,1851.5733,-62.26933581,-24.92707498,1,0.306122642,0.564903468,0.541902572,159.5939594
1,1.31,119.45,1852.22,-62.05288282,-26.56311254,1,0.278586828,0.578349201,0.481693115,159.1082584
1,1.31,119.45,1867.1167,-41.214672,-9.316823154,1,0.242393815,0.57991692,0.417980242,162.8604226
1,1.31,119.45,1868.3233,-42.49763281,-6.558595889,1,0.245488313,0.603995364,0.406440725,97.18998285
1,1.31,119.45,1869.5,-44.93920819,-3.824331794,1,0.26093312,0.617043757,0.422876202,111.4475362
1,1.31,119.45,1870.1067,-44.63169033,-2.280227414,1,0.296923934,0.644399042,0.460776499,180
1,1.31,119.45,1870.6667,-46.43770608,-0.628473582,1,0.273330064,0.618721142,0.441766161,130.0369427
1,1.31,119.45,1871.24,-47.59407239,0.423552704,1,0.255597452,0.571284712,0.447408178,180
1,1.31,119.45,1885.2233,-52.43939988,-20.28471819,1,0.482849027,0.810176788,0.595979834,134.7706301
1,1.31,119.45,1885.68,-52.71842178,-21.14213782,1,0.450618716,0.772978245,0.582964293,88.61780369
1,1.31,119.45,1886.1167,-52.56916852,-21.93955885,1,0.383531189,0.704779849,0.544185805,13.88661992
1,1.31,119.45,1927.27,82.46170006,-8.060973757,1,0.316230352,0.602569668,0.524802972,180
1,1.31,119.45,1928.4567,81.3092901,-1.592308466,1,0.26208279,0.530585996,0.493949693,180
1,1.31,119.45,1962.6233,-46.00724633,0.708669703,1,0.292260887,0.62359308,0.468672434,155.4260849
1,1.31,119.45,1963.2133,-45.54080225,-0.072459676,1,0.302611723,0.552769014,0.547446971,165.4780313
1,1.31,119.45,1963.8567,-45.50402679,1.153420725,1,0.290606523,0.458586708,0.633700275,99.39332485
1,1.31,119.45,2283.6333,-59.35417649,-8.585475477,1,0.363903242,0.657090578,0.553809862,71.20836264
1,1.31,119.45,2284.0833,-56.16473568,-12.3654029,1,0.320817946,0.643055832,0.498895943,160.9943376
1,1.31,119.45,2346.66,-61.64393045,0.267098001,1,0.302706585,0.571783979,0.529407251,180
1,1.31,119.45,2347.31,-56.67876036,-1.713892229,1,0.371149088,0.663209669,0.559625569,162.5766101
1,1.31,119.45,2347.8267,-53.27164573,-2.553566788,1,0.354246692,0.6708893,0.52802555,155.7654271
1,1.31,119.45,2348.3633,-51.06222717,-1.182613785,1,0.487175436,0.77365506,0.629706262,0
1,1.31,119.45,2357.41,-3.470258204,4.604388054,1,2.417448529,1.666121062,1.450944103,16.41419654
1,1.31,119.45,2362.3433,7.138679711,-0.989696075,1,2.394312732,1.698196079,1.409915358,0
1,1.31,119.45,2468.6133,83.32870578,5.567011348,1,0.287518545,0.497366448,0.578081908,180
1,1.31,119.45,2469.3467,82.77232953,4.647275292,1,0.330754225,0.490549246,0.674252845,180
1,1.31,119.45,2470.09,82.20844289,3.715123929,1,0.37800965,0.480496944,0.786705627,180
1,1.31,119.45,2470.8567,81.62680441,2.753627292,1,0.424138831,0.510236398,0.831259455,180
1,1.31,119.45,2471.5667,81.08818001,1.863236511,1,0.467986764,0.537001972,0.87148053,180
1,1.31,119.45,2472.25,80.56981092,1.006329439,1,0.510862868,0.5674552,0.900269956,180
1,1.31,119.45,2472.8933,80.08178687,0.199585228,1,0.547283436,0.579993157,0.943603263,180
1,1.31,119.45,2473.5233,79.60385255,-0.590479832,1,0.590028074,0.587884339,1.003646526,180
1,1.31,119.45,2474.14,79.13600795,-1.363865741,1,0.625829825,0.573635018,1.090989575,180
1,1.31,119.45,2474.7833,78.6479839,-2.170609952,1,0.668173025,0.576367722,1.15928252,180
1,1.31,119.45,2475.4167,78.16747025,-2.964938854,1,0.705503065,0.574795572,1.227398226,180
1,1.31,119.45,2476.0567,77.68194967,-3.767544629,1,0.74390683,0.57506948,1.293594699,180
1,1.31,119.45,2476.6833,77.20659467,-4.553345846,1,0.785430281,0.568863465,1.380700869,180
1,1.31,119.45,2477.3533,76.69831531,-5.393573767,1,0.822267534,0.732977232,1.121818656,166.0853767
1,1.31,119.45,2518.1333,-42.77249138,-2.99197842,1,0.338922263,0.562258625,0.602787129,168.921545
1,1.31,119.45,2518.7867,-42.58676004,-4.315857911,1,0.383368838,0.645906787,0.593535856,180
1,1.31,119.45,2519.36,-40.65685867,-5.097252476,1,0.498645774,0.773745696,0.644456927,162.6185336
1,1.31,119.45,2598.8833,63.74886792,25.97297654,1,0.336187315,0.572511705,0.587214744,180
1,1.31,119.45,2601.6633,61.94667177,26.23020094,1,0.404461086,0.774074932,0.522508958,5.083991538
1,1.31,119.45,2602.1433,61.24222562,26.41119488,1,0.453122556,0.788902736,0.574370624,23.31620107
1,1.31,119.45,2603.11,59.88310123,26.74228858,1,0.351880072,0.609298416,0.577516801,180
1,1.31,119.45,2603.7067,59.17404395,26.80251004,1,0.336543129,0.586653277,0.573666154,180
1,1.31,119.45,2604.3267,58.50442961,26.83086593,1,0.304801381,0.583171092,0.522662021,178.0849161
1,1.31,119.45,2606.22,56.93321012,27.66207079,1,0.345002919,0.552309281,0.6246553,180
1,1.31,119.45,2642.47,-46.60109412,6.201462847,1,0.238292488,0.472016031,0.504839819,173.7997591
1,1.31,119.45,2644.0033,-41.97467889,2.753154345,1,0.296143439,0.521245187,0.568146136,159.4593055
1,1.31,119.45,2644.68,-41.35191525,2.59639732,1,0.308058868,0.500881075,0.615033953,161.906644
1,1.31,119.45,2648.97,-34.88870108,-0.474317745,1,0.46946604,0.794981954,0.590536726,146.1965477
1,1.31,119.45,2670.94,11.45410769,-0.593463945,1,0.598443239,1.164444068,0.513930429,0
1,1.31,119.45,2684.7367,39.86000301,1.88121018,1,0.454502509,0.509007592,0.892918918,180
1,1.31,119.45,2685.43,41.28743183,2.005565393,1,0.451917802,0.414881333,1.089270031,178.4789534
1,1.31,119.45,2686.3267,43.13363899,2.166403875,1,0.443451878,0.421128819,1.053007674,99.57246966
1,1.31,119.45,2687.2067,44.94546268,2.324246927,1,0.436455755,0.453098937,0.963268107,180
1,1.31,119.45,2709.08,89.98019345,6.247597403,1,0.236768688,0.460202576,0.514487967,170.932405
1,1.31,119.45,2713.4933,84.37538945,21.31653543,1,0.256150689,0.518852086,0.493687307,180
1,1.31,119.45,2714.1967,82.86765222,22.87598671,1,0.276892751,0.51723774,0.535329752,180
1,1.31,119.45,2715.6167,75.70125784,29.78407159,1,0.279684284,0.536091811,0.521709674,180
1,1.31,119.45,2716.29,74.16734665,30.43437606,1,0.313990895,0.510826359,0.614672461,178.32249
1,1.31,119.45,2717.02,73.13102689,30.59609002,1,0.305779376,0.519361073,0.588760676,180
1,1.31,119.45,2718.4133,71.48662817,30.38494948,1,0.345025481,0.573981728,0.601108823,172.4603727
1,1.31,119.45,2719.6667,67.7422546,29.30511575,1,0.344453625,0.597335898,0.576649798,180
1,1.31,119.45,2720.3033,66.7891481,29.10867877,1,0.412697876,0.712616731,0.579130208,177.4665606
1,1.31,119.45,2831.8267,67.31067597,27.86054983,1,0.355520922,0.480952403,0.733051431,176.841187
1,1.31,119.45,2832.5967,66.10616433,28.01181233,1,0.255530664,0.477500804,0.535141852,180
1,1.31,119.45,2876.15,-56.35016977,7.987847796,1,0.280249637,0.591823993,0.473535444,172.2260028
1,1.31,119.45,2916.4333,-57.43176475,11.95104815,1,0.17066403,0.680791244,0.250684819,86.10227461
1,1.31,119.45,2953.38,59.65875897,2.915456254,1,0.207508122,0.456181672,0.454880445,180
1,1.31,119.45,2967.3267,88.20219781,3.317520218,1,0.279293885,0.525815328,0.531163451,180
1,1.31,119.45,3012.3367,-61.40442139,-15.50585034,1,0.326643609,0.687635599,0.475024285,125.8047263
1,1.31,119.45,3077.7167,-42.73218212,-5.02501536,1,0.369597801,0.642210073,0.575509193,180
1,1.31,119.45,3078.2667,-41.99810684,-7.932974616,1,0.394846358,0.727188632,0.542976527,180
1,1.31,119.45,3102.5367,6.321926825,36.23890698,1,0.370142174,0.607672891,0.609114179,180
1,1.31,119.45,3274.1967,-44.18776647,-5.274020085,1,0.389233846,0.61371466,0.634226085,180
1,1.31,119.45,3274.8133,-41.43576161,-6.329899179,1,0.44912128,0.77264038,0.581281139,106.4187402
1,1.31,119.45,3298.38,30.45888758,17.80445771,1,0.323509191,0.579468269,0.558286291,180
1,1.31,119.45,3299.6567,32.90722749,25.85135445,1,0.392522612,0.651906885,0.602114536,180
1,1.31,119.45,3300.6733,28.47258079,34.10567377,1,0.440685942,0.79411545,0.554939388,161.6840411
1,1.31,119.45,3301.1433,26.51842437,35.94994735,1,0.458042341,0.829553867,0.55215503,0
1,1.31,119.45,3361.9167,-5.941994041,51.3252766,1,0.181585383,0.464865509,0.390619178,180
1,1.31,119.45,3362.6967,-10.68564498,51.48192287,1,0.252250803,0.489289241,0.513204994,180
1,1.31,119.45,3363.45,-11.34998302,51.22951832,1,0.309066016,0.545208469,0.56687677,160.305403
1,1.31,119.45,3366.0467,-17.11819123,51.86769975,1,0.369244628,0.551185002,0.669910515,170.9497783
1,1.31,119.45,3366.7067,-17.80335578,51.60337475,1,0.332240353,0.55627579,0.597258337,172.6929518
1,1.31,119.45,3368.0467,-17.27754303,46.59830234,1,0.3240398,0.554703844,0.584167216,178.1784001
1,1.31,119.45,3368.7067,-17.61391769,45.65752064,1,0.31372061,0.571385111,0.549052826,180
1,1.31,119.45,3369.9867,-18.86227556,44.68373673,1,0.366625565,0.599910422,0.611133848,180
1,1.31,119.45,3370.5833,-19.48764214,43.93294198,1,0.330048173,0.59090538,0.558546569,180
1,1.31,119.45,3371.82,-21.82932966,43.35685897,1,0.357393615,0.563114692,0.634672866,180
1,1.31,119.45,3372.4867,-22.61509714,42.8818357,1,0.357375942,0.579293978,0.616916377,160.976482
1,1.31,119.45,3374.3233,-23.60018448,41.05682624,1,0.362929707,0.567640364,0.639365573,180
1,1.31,119.45,3374.9967,-23.52255478,39.99926018,1,0.372768059,0.593328365,0.628266035,180
1,1.31,119.45,3376.82,-25.50025217,38.98640951,1,0.355192696,0.576437253,0.616186227,180
1,1.31,119.45,3378.09,-26.95907972,38.55004794,1,0.343050019,0.605463908,0.56659037,180
1,1.31,119.45,3386.0133,-37.5372484,34.07983603,1,0.307274549,0.555692976,0.552957411,172.7006075
1,1.31,119.45,3386.6867,-36.96526623,32.5183265,1,0.296043018,0.586333259,0.504905723,180
1,1.31,119.45,3394.1667,-41.15322787,23.40491355,1,0.298886371,0.563838462,0.5300922,172.5936112
1,1.31,119.45,3394.8267,-40.5715534,21.41168975,1,0.292748185,0.561390295,0.521469979,165.2515389
1,1.31,119.45,3395.49,-40.94739393,20.75328726,1,0.304498941,0.590795702,0.5154048,180
1,1.31,119.45,3396.68,-41.92998391,19.0768864,1,0.383495875,0.687076001,0.558156411,180
1,1.31,119.45,3405.84,-49.85136128,-0.99597399,1,0.324489807,0.613548099,0.528874277,134.9942398
1,1.31,119.45,3406.4567,-50.91641274,-0.5710663,1,0.289830271,0.592302213,0.489328362,164.4394422
1,1.31,119.45,3410.7033,-53.6034026,4.853174771,1,0.360313123,0.581806643,0.618125046,180
1,1.31,119.45,3411.3333,-54.57094405,4.572990672,1,0.248483731,0.56885548,0.434504642,165.0554187
1,1.31,119.45,3411.9833,-54.69863284,5.072473977,1,0.29410444,0.569785663,0.516166795,180
1,1.31,119.45,3412.6267,-55.28064126,4.928436154,1,0.306940966,0.574306407,0.534455061,180
1,1.31,119.45,3413.25,-55.88371523,4.849907802,1,0.237903231,0.559801253,0.422041129,117.6537191
1,1.31,119.45,3413.9133,-56.36633559,4.865596202,1,0.310312668,0.583157195,0.532125249,180
1,1.31,119.45,3417.7433,-46.98094851,4.516432261,1,0.356303003,0.585501351,0.608543434,180
1,1.31,119.45,3449.4533,15.94420359,4.291605504,1,0.282029183,0.556216319,0.507049457,180
1,1.31,119.45,3450.7833,14.10317003,9.816693034,1,0.356567167,0.556489755,0.640743452,180
1,1.31,119.45,3452.75,11.64077664,9.821043505,1,0.323997445,0.577294931,0.561233831,180
1,1.31,119.45,3454.0233,10.2131513,9.371228793,1,0.33518002,0.573172959,0.58477989,180
1,1.31,119.45,3454.6533,9.537969231,9.126948661,1,0.300558471,0.557619086,0.539003199,180
1,1.31,119.45,3455.3167,8.787790949,8.93497288,1,0.296973493,0.565476402,0.52517398,180
1,1.31,119.45,3456.6133,7.385400721,8.573115521,1,0.305784801,0.584427186,0.523221384,180
1,1.31,119.45,3457.2267,6.540046791,8.567947364,1,0.321959629,0.555278762,0.579816213,172.7060484
1,1.31,119.45,3459.8433,2.71732517,9.558149772,1,0.363254526,0.585179402,0.62075754,180
1,1.31,119.45,3461.1133,0.75615645,11.02625132,1,0.30021834,0.538005941,0.558020492,165.8658766
1,1.31,119.45,3462.5,-0.913670775,11.41828818,1,0.314571948,0.577006916,0.545178818,180
1,1.31,119.45,3463.1233,-1.524434322,11.37734411,1,0.303439395,0.585081084,0.518627936,180
1,1.31,119.45,3464.3733,-2.200064636,11.71001935,1,0.344240336,0.597492344,0.576141836,180
1,1.31,119.45,3464.9867,-2.322048578,11.67848847,1,0.2860993,0.594110037,0.478294631,119.0113948
1,1.31,119.45,3466.8233,-4.097121582,12.1492264,1,0.339348889,0.588488188,0.5766452,174.2023656
1,1.31,119.45,3468.05,-5.475228209,12.37197346,1,0.364984819,0.594386412,0.601346794,180
1,1.31,119.45,3468.6867,-6.371937339,12.73776577,1,0.304423479,0.625087149,0.48700966,180
1,1.31,119.45,3469.82,-7.869867994,12.95511047,1,0.515689216,0.746480564,0.690827385,128.5210572
1,1.31,119.45,3482.07,-10.31346281,10.07098886,1,0.273640584,0.511438985,0.535040528,171.6023909
1,1.31,119.45,3537.05,-57.09543313,20.84595168,1,0.276024085,0.53035697,0.520449623,164.3251783
1,1.31,119.45,3539.64,-60.47952602,17.70365492,1,0.325768829,0.579115762,0.562527996,172.3929338
1,1.31,119.45,3542.0833,-61.43751731,16.05736409,1,0.405991903,0.652496171,0.622213464,180
1,1.31,119.45,3542.6333,-61.80066528,15.39588477,1,0.373855183,0.668880823,0.558926449,180
1,1.31,119.45,3547.25,-67.82724068,5.240005082,1,0.364781924,0.660642419,0.552162431,169.1525344
1,1.31,119.45,3547.79,-68.41833818,5.550800444,1,0.318324452,0.579234587,0.549560505,176.1956865
1,1.31,119.45,3548.4133,-69.16958201,5.602814927,1,0.229758742,0.517685248,0.437703002,161.2996259
1,1.31,119.45,3551.7433,-69.93282487,7.500519818,1,0.178460402,0.534858575,0.334120957,171.2178513
1,1.31,119.45,3758.0533,-45.26046211,-20.64924229,1,0.230338483,0.590223754,0.390256207,180
1,1.31,119.45,3780.1067,2.110638062,-5.657694104,1,0.27941022,0.400372533,0.697875596,180
1,1.31,119.45,3781.0433,3.65041016,-5.117921529,1,0.310087261,0.373279228,0.830711269,180
1,1.31,119.45,3782.0333,5.277971955,-4.547373964,1,0.341055048,0.394019764,0.86557853,180
1,1.31,119.45,3782.99,6.850788489,-3.996017545,1,0.369847685,0.458643208,0.806395207,180
1,1.31,119.45,3783.7733,8.138535108,-3.544593397,1,0.398351896,0.485397881,0.820670858,172.0299747
1,1.31,119.45,3784.5233,9.371536467,-3.112360393,1,0.419332177,0.495784044,0.845796031,176.7437753
1,1.31,119.45,3785.2633,10.58809781,-2.685890496,1,0.446300622,0.504002918,0.88551198,173.3795904
1,1.31,119.45,3836.9667,-16.79050165,37.19834246,1,0.359324844,0.55314385,0.649604699,180
1,1.31,119.45,3837.63,-17.70240365,36.80335623,1,0.363378869,0.596288694,0.609400904,180
1,1.31,119.45,3840.6633,-20.83302624,32.44014549,1,0.419574754,0.67933593,0.617624854,180
1,1.31,119.45,3841.1933,-21.20305882,31.38701988,1,0.411832466,0.73834152,0.557780451,158.1781472
1,1.31,119.45,3843.0967,-22.75645671,26.63607649,1,0.452373819,0.740476291,0.610922759,99.69808915
1,1.31,119.45,3843.59,-23.29935466,26.11742533,1,0.448619919,0.749654759,0.598435365,68.93045634
1,1.31,119.45,4171.3367,-29.31960067,-6.961901415,1,0.321097121,0.529667597,0.60968091,167.8243189
1,1.31,119.45,4177.3967,-23.71258537,-0.263932447,1,0.303972189,0.559257052,0.543528576,174.4903432
1,1.31,119.45,4180.0133,-19.68600724,-0.719336506,1,0.351261211,0.599364316,0.586056263,131.8734917
1,1.31,119.45,4181.2267,-18.22615317,-1.038038807,1,0.399020831,0.618158382,0.645499346,173.9100625
1,1.31,119.45,4184.4,-18.38518416,-1.278770978,1,0.312052604,0.507786914,0.614534553,180
1,1.31,119.45,4217.6733,-37.64734621,22.42014962,1,0.286811428,0.509335425,0.563109129,158.2560192
1,1.31,119.45,4222.4567,-49.13487518,20.57822024,1,0.361451908,0.580508574,0.622646976,180
1,1.31,119.45,4223.6967,-53.34538558,21.54499633,1,0.281226991,0.581444453,0.483669574,160.9058622
1,1.31,119.45,4238.83,-66.25733197,4.046656218,1,0.392029555,0.558843087,0.709067755,172.6592287
1,1.31,119.45,4240.1191,-67.68455869,4.844794146,1,0.280828289,0.576830263,0.486847357,180
1,1.31,119.45,4241.3867,-68.11184153,4.313733428,1,0.29092622,0.560710454,0.518852856,180
1,1.31,119.45,4244.53,-63.7596099,2.472399724,1,0.215860662,0.514155227,0.414843007,168.1809079
1,1.31,119.45,4321.7967,-56.60694568,-23.89349414,1,0.359112869,0.557059926,0.644657517,163.5359663
1,1.31,119.45,4322.4467,-55.60227231,-27.8693597,1,0.339595015,0.550074089,0.617362319,167.3552267
1,1.31,119.45,4326.84,-40.80081784,-37.1123408,1,0.361347463,0.619966463,0.582850016,111.9754217
1,1.31,119.45,4327.4333,-37.9362319,-36.50287893,1,0.313014324,0.594727166,0.526315834,172.1878677
1,1.31,119.45,4328.06,-36.45105463,-36.53393859,1,0.278386213,0.62522688,0.454457538,180
1,1.31,119.45,4794.2967,-50.48123021,-2.795398746,1,0.27939196,0.469724988,0.601516422,101.8074171
1,1.31,119.45,4795.86,-49.85110712,-1.013650413,1,0.227251821,0.452221985,0.502522719,180
1,1.31,119.45,5456.3933,-45.80183284,-31.83998753,1,0.356094915,0.511569721,0.696082861,180
1,1.31,119.45,5460.4567,-41.24651352,-34.90740927,1,0.254325158,0.532604234,0.47751246,157.2626531
1,1.31,119.45,5461.14,-43.50384364,-36.26674125,1,0.377463653,0.529693075,0.712608247,160.8658665
1,1.31,119.45,5463.24,-40.28209991,-38.60251302,1,0.286817804,0.544078359,0.527162676,158.5595193
1,1.31,119.45,5714.6333,-31.57375783,-22.63832543,1,0.314000857,0.498989152,0.629273915,153.7817979
1,1.31,119.45,5715.38,-33.25983771,-22.54273429,1,0.294730752,0.54121188,0.54457554,180
1,1.31,119.45,5716.0167,-34.69753298,-22.46122514,1,0.286641087,0.489629058,0.585424991,180
1,1.31,119.45,5716.8067,-36.48138608,-22.36009081,1,0.266806091,0.512180855,0.52092164,178.3180419
1,1.31,119.45,5717.5233,-38.0994989,-22.26835302,1,0.255505351,0.516702617,0.494492077,166.4255429
1,1.31,119.45,5718.2033,-39.63496738,-22.18130068,1,0.250098627,0.491670671,0.508671032,157.3955389
